"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,1385,"Shelby","KY","Louisville/Jefferson County",806,173300,0.00405561993047509,0.00873108265424913,0.0188124632569077,0.0230993638477599,0.00713920758574615,"2015-07","2015-Q3",177400,-0.0231116121758737,"2015-05"
2016-04-30,3030,"Shenandoah","VA",,807,183100,0.00328767123287671,0.0116022099447514,0.0645348837209302,0.0354911745418161,-0.0200032198779301,"2005-12","2005-Q4",234700,-0.21985513421389,"2005-02"
2016-04-30,336,"Wood","TX",,808,124300,0.0016116035455278,0.0315352697095436,0.00322841000807102,-0.0546159745935001,,"2011-02","2011-Q1",181800,-0.316281628162816,
2016-04-30,997,"Dubois","IN","Jasper",809,139600,0.00503959683225342,0.0264705882352941,0.0624048706240487,0.0331423061868945,0.0179917479881011,"2013-12","2013-Q4",143500,-0.0271777003484321,"2013-11"
2016-04-30,2388,"Lawrence","TN","Lawrenceburg",810,100300,0.0110887096774194,0.0276639344262295,0.120670391061453,0.0581709325643684,0.0279964801104351,"2016-04","2016-Q2",100300,0,"2016-04"
2016-04-30,612,"Logan","OK","Oklahoma City",811,124900,0.000801282051282051,0.00970088924818108,-0.0157604412923562,0.0551441935390162,0.0488806501675736,"2014-12","2014-Q4",131500,-0.0501901140684411,"2014-09"
2016-04-30,2570,"Suwannee","FL",,812,99500,0.00201409869083585,0.0030241935483871,0.00810536980749747,-0.00937848863031443,-0.0316881329230356,"2008-03","2008-Q1",142100,-0.299788881069669,"2005-03"
2016-04-30,286,"Polk","GA","Cedartown",813,81600,-0.0144927536231884,-0.04,-0.0156815440289505,0.0170113015976678,-0.00774760151582121,"2007-04","2007-Q2",94500,-0.136507936507936,"2005-05"
2016-04-30,1301,"Ottawa","OH","Port Clinton, OH",814,132200,-0.000755857898715042,-0.0067618332081142,-0.0357403355215171,0.0156895860625714,-0.0104208417188366,"2006-04","2006-Q2",146800,-0.0994550408719346,"2003-10"
2016-04-30,2085,"Wharton","TX","El Campo",815,115800,0.00783289817232376,0.0184696569920844,0.0832553788587465,0.0163129544124823,,"2014-01","2014-Q1",118100,-0.0194750211685013,"2013-12"
2016-04-30,2445,"Montrose","CO","Montrose",816,203400,-0.00196270853778214,-0.0068359375,0.0388151174668029,0.0473443245158878,0.00541861871560378,"2007-05","2007-Q2",208700,-0.0253953042644945,"2006-11"
2016-04-30,468,"Davie","NC","Winston-Salem",817,152500,-0.00130975769482646,-0.00326797385620915,0.0262449528936743,0.0150856323606339,0.00436529770830418,"2008-03","2008-Q1",153900,-0.00909681611435997,"2007-09"
2016-04-30,2290,"Franklin","TN","Tullahoma",818,128000,0.00313479623824451,0.00470957613814757,0.0297666934835076,0.0190061587956978,0.0180816721401764,"2015-11","2015-Q4",128500,-0.00389105058365759,"2015-10"
2016-04-30,2367,"Kittitas","WA","Ellensburg",819,216700,-0.00138248847926267,0.0130902290790089,0.132183908045977,0.0267549122817996,0.0107110082353503,"2007-07","2007-Q3",233700,-0.0727428326914848,"2006-11"
2016-04-30,234,"Levy","FL",,820,117400,0.00772532188841202,0.0352733686067019,0.106503298774741,0.0267165069923123,-0.037526628890202,"2006-10","2006-Q4",180600,-0.349944629014396,"2005-01"
2016-04-30,2170,"Campbell","TN","Knoxville",821,95500,0.00315126050420168,0.0105820105820106,0.0564159292035398,0.010590089106403,0.00684786089688449,"2010-07","2010-Q3",96600,-0.0113871635610766,"2010-06"
2016-04-30,1806,"Jackson","NC","Cullowhee, NC",822,191800,0.0105374077976818,0.0373174689021092,0.0631929046563193,0.00779093238991257,-0.0249368329746396,"2007-05","2007-Q2",267600,-0.283258594917788,"2004-06"
2016-04-30,318,"Tift","GA","Tifton",823,122100,0.00246305418719212,0.0057660626029654,0.038265306122449,0.00164609944827165,0.00470594917279965,"2007-04","2007-Q2",126900,-0.0378250591016548,"2006-12"
2016-04-30,2311,"Guernsey","OH","Cambridge",824,106200,-0.00747663551401869,-0.0148423005565863,0.00378071833648393,0.0766776337256518,0.0342976337459886,"2015-08","2015-Q3",113000,-0.0601769911504425,"2015-05"
2016-04-30,2990,"Okeechobee","FL","Okeechobee",825,93700,0.00428724544480171,0.0195865070729053,0.0611551528878822,0.000213583957972441,-0.0603964075191484,"2006-06","2006-Q2",177500,-0.472112676056338,"2004-01"
2016-04-30,1482,"Warren","TN","McMinnville",826,75800,0.00397350993377483,0.0106666666666667,0.0736543909348442,0.0353947407284394,0.0144026699194806,"2016-04","2016-Q2",75800,0,"2016-04"
2016-04-30,2330,"Harrison","IN","Louisville/Jefferson County",827,118000,0.00340136054421769,0.00169779286926995,0.0269799825935596,0.0108530847860688,0.00622486746954087,"2008-06","2008-Q2",120600,-0.021558872305141,"2008-02"
2016-04-30,2816,"Nez Perce","ID","Lewiston",828,172500,0.00349040139616056,0.00583090379008746,0.00995316159250586,0.0138942140146645,0.0154364258331057,"2009-07","2009-Q3",174100,-0.00919012062033314,"2009-05"
2016-04-30,1093,"Hendry","FL","Clewiston",829,91300,0.0044004400440044,0.0121951219512195,0.138403990024938,0.061951826744898,-0.0601613323686362,"2006-10","2006-Q4",180800,-0.495022123893805,"2004-08"
2016-04-30,2185,"Cheatham","TN","Nashville",830,146300,0.00411805078929307,0.00966183574879227,0.0532757379409647,0.0434026041232571,0.0234782872640367,"2016-04","2016-Q2",146300,0,"2016-04"
2016-04-30,2245,"Defiance","OH","Defiance",831,95300,-0.0010482180293501,0,0.0149094781682641,0.0258082510189321,-0.00410313508284155,"2006-02","2006-Q1",99900,-0.046046046046046,"2005-05"
2016-04-30,109,"Cass","IN","Logansport",832,69500,0,0.0101744186046512,0.0692307692307692,0.0231012682379745,-0.020734626503435,"2004-10","2004-Q4",91300,-0.238773274917853,"2001-01"
2016-04-30,2208,"Colleton","SC",,833,116800,0.00516351118760757,0.0103806228373702,0.0895522388059701,0.0169221624064657,0.00111988064178692,"2009-04","2009-Q2",124200,-0.0595813204508857,"2009-01"
2016-04-30,2602,"Woodford","IL","Peoria",834,132800,-0.00449775112443778,-0.00895522388059702,-0.0285296269202634,0.00303956975644137,0.00190228233888812,"2015-01","2015-Q1",140300,-0.0534568781183179,"2014-03"
2016-04-30,2383,"Lawrence","MO",,835,87200,-0.0332594235033259,-0.0713525026624068,-0.00796359499431172,-0.00871251877793811,0.00291310780178478,"2009-06","2009-Q2",101600,-0.141732283464567,"2008-08"
2016-04-30,1704,"Fayette","TN","Memphis",836,163700,-0.00607164541590771,0.00122324159021407,0.0507060333761232,0.0287051648070138,0.0217566543900822,"2016-03","2016-Q1",164700,-0.00607164541590771,"2016-02"
2016-04-30,1502,"Yadkin","NC","Winston-Salem",837,103900,-0.00383509108341323,-0.00669216061185468,0.0307539682539683,0.0189312505613735,-0.00395494119223916,"2007-08","2007-Q3",114300,-0.0909886264216973,"2005-10"
2016-04-30,153,"Dyer","TN","Dyersburg",838,74800,0.00133868808567604,0.016304347826087,0.0232558139534884,0.0228808007632375,0.00942823559260608,"2016-04","2016-Q2",74800,0,"2016-04"
2016-04-30,2972,"Montgomery","IN","Crawfordsville",839,99100,0.0112244897959184,0.0301455301455301,0.0926130099228225,0.0233462210843605,-0.00736193888524839,"2005-06","2005-Q2",113400,-0.126102292768959,"2003-12"
2016-04-30,829,"Amador","CA",,840,267200,0.00678221552373775,0.0155834283542379,0.128855090832277,0.0586960760427813,-0.0320264886594447,"2005-12","2005-Q4",384900,-0.305793712652637,"2004-07"
2016-04-30,2164,"Caldwell","TX","Austin",841,130000,0.021209740769835,0.045016077170418,0.104502973661852,0.0424515677696258,0.0262761633090796,"2009-08","2009-Q3",134600,-0.0341753343239227,"2009-07"
2016-04-30,1341,"Putnam","IN","Indianapolis",842,115200,-0.00173310225303293,0.00173913043478261,-0.0025974025974026,0.018327208724602,-0.00415683442892933,"2005-08","2005-Q3",124800,-0.0769230769230769,"2004-07"
2016-04-30,3213,"Manassas City","VA","Washington",843,283200,-0.000705716302046577,0.00639658848614072,0.035844915874177,0.0529534848603506,-0.0256939267261616,"2005-11","2005-Q4",378500,-0.251783355350066,"2004-07"
2016-04-30,1418,"Talbot","MD","Easton",844,276700,0.004720406681191,0.004720406681191,0.0161586485493941,0.00167079240911416,-0.0256484677040094,"2006-08","2006-Q3",365200,-0.242332968236583,"2004-10"
2016-04-30,1625,"Clinton","IL","St. Louis",845,108000,-0.00460829493087558,-0.024390243902439,-0.0492957746478873,-0.00706976841176787,0.000371126790166487,"2009-10","2009-Q4",115400,-0.0641247833622184,"2007-01"
2016-04-30,1483,"Warren","VA","Washington",846,194100,0.00569948186528497,0.0135770234986945,0.0329962746141565,0.0550178712799894,-0.0265759162600987,"2006-01","2006-Q1",257400,-0.245920745920746,"2004-08"
2016-04-30,1047,"Graham","AZ","Safford",847,135200,-0.00368459837877671,-0.0102489019033675,-0.00294985250737463,0.0316411728614852,0.00316076876942373,"2008-06","2008-Q2",167200,-0.191387559808612,"2006-06"
2016-04-30,2412,"Marshall","MS","Memphis",848,84400,-0.0321100917431193,-0.0735455543358946,-0.196190476190476,-0.0657748566759156,,"2011-02","2011-Q1",124000,-0.319354838709677,
2016-04-30,2888,"Bennington","VT","Bennington",849,170900,0.00529411764705882,0.00411280846063455,-0.0594386351128233,-0.0282220726305368,,"2009-07","2009-Q3",226400,-0.245141342756184,
2016-04-30,2939,"Huntington","IN","Huntington",850,87100,0.00461361014994233,-0.00114678899082569,0.00114942528735632,0.0246906074730535,-0.00685273459137137,"2005-11","2005-Q4",97400,-0.105749486652977,"2003-12"
2016-04-30,826,"Alcorn","MS","Corinth",851,106800,-0.00465983224603914,0.0113636363636364,-0.000935453695042095,,,"2013-05","2013-Q2",120600,-0.114427860696517,
2016-04-30,1621,"Clatsop","OR","Astoria",852,260100,0.0054116737533823,0.0152224824355972,0.0860125260960334,0.018689335553201,-0.00361784553855737,"2007-12","2007-Q4",297800,-0.126595030221625,"2006-02"
2016-04-30,639,"Miami","IN","Peru",853,66600,0.00150375939849624,0.00301204819277108,-0.0775623268698061,0.0231458730804617,-0.020107559999294,"2005-11","2005-Q4",85800,-0.223776223776224,"2001-02"
2016-04-30,1508,"Addison","VT",,854,223400,-0.00134108180599017,-0.00578549176680018,-0.00931263858093126,-0.00319212048446427,,"2011-12","2011-Q4",237400,-0.058972198820556,"2011-03"
2016-04-30,3167,"Independence","AR","Batesville",855,97600,0.00308324768756423,0.00514933058702369,0.0690032858707558,0.0341872370534728,0.0314630610126074,"2016-04","2016-Q2",97600,0,"2016-04"
2016-04-30,1405,"Summit","UT","Summit Park, UT",856,590600,0.00544773578481444,0.0126886145404664,0.0987906976744186,0.0129136308324058,0.0299910627049966,"2009-07","2009-Q3",670700,-0.119427463843745,"2009-01"
2016-04-30,327,"Ware","GA","Waycross",857,72800,0.00137551581843191,0.00137551581843191,-0.0433639947437582,0.00193425043599627,-0.010738625414717,"2006-07","2006-Q3",82300,-0.11543134872418,"2005-02"
2016-04-30,452,"Cocke","TN","Newport",858,71100,-0.0111265646731572,-0.026027397260274,0.1109375,0.0546166405737434,,"2015-12","2015-Q4",73100,-0.027359781121751,"2015-09"
2016-04-30,2839,"Sagadahoc","ME","Portland",859,207200,-0.00288739172281039,-0.00528084493518963,0.130387343153301,0.0507085027606862,0.00249529668101856,"2016-01","2016-Q1",208300,-0.00528084493518963,"2015-11"
2016-04-30,1373,"Seneca","NY","Seneca Falls",860,90700,0,-0.0162689804772234,-0.0819838056680162,-0.00542331336220792,0.0114999754003218,"2015-05","2015-Q2",99300,-0.0866062437059416,"2010-05"
2016-04-30,1780,"Hopkins","TX","Sulphur Springs",861,133900,0.00450112528132033,-0.0247632920611799,-0.0311143270622287,-0.0316990211535266,,"2011-05","2011-Q2",163800,-0.182539682539683,
2016-04-30,2182,"Chambers","TX","Houston",862,188900,0.0177801724137931,0.062429696287964,0.138637733574442,0.0378194433674113,0.0270849523646106,"2009-12","2009-Q4",206600,-0.0856727976766699,"2009-09"
2016-04-30,180,"Hill","TX",,863,75900,-0.0026281208935611,-0.00913838120104439,0.00264200792602378,-0.0362726156080103,,"2010-05","2010-Q2",105400,-0.27988614800759,
2016-04-30,2075,"Weakley","TN","Martin",864,72900,-0.0108548168249661,-0.028,-0.112058465286236,0.00959814686470839,0.00683439117074647,"2014-12","2014-Q4",84600,-0.138297872340426,"2014-01"
2016-04-30,1143,"Lassen","CA","Susanville",865,150000,0.0148849797023004,0.0653409090909091,0.158301158301158,0.043905480768931,-0.0287945021140464,"2006-10","2006-Q4",204400,-0.26614481409002,"2005-01"
2016-04-30,1659,"De Soto","FL","Arcadia",866,96900,0.0125391849529781,0.0286624203821656,0.0636663007683864,0.0362405536789383,-0.0517773780986817,"2006-06","2006-Q2",167400,-0.421146953405018,"2004-09"
2016-04-30,1921,"McClain","OK","Oklahoma City",867,139300,0.00505050505050505,0.0138282387190684,0.0175310445580716,0.0577598429155637,,"2014-11","2014-Q4",142400,-0.0217696629213483,"2014-03"
2016-04-30,357,"Adams","IN","Decatur",868,99700,-0.00796019900497512,-0.0187007874015748,-0.0235063663075416,0.0144471734705163,-0.00648288483176451,"2005-08","2005-Q3",111200,-0.10341726618705,"2004-05"
2016-04-30,2690,"Effingham","IL","Effingham",869,124100,-0.00560897435897436,-0.0119426751592357,0.0197206244864421,0.0190971051063369,0.0226476175861363,"2015-08","2015-Q3",126500,-0.0189723320158103,"2015-07"
2016-04-30,2038,"Steuben","IN","Angola",870,155300,0.0230566534914361,0.0401875418620228,0.142752023546726,0.0252429703228807,0.0143326054754911,"2014-02","2014-Q1",157800,-0.0158428390367554,"2014-02"
2016-04-30,1547,"Bolivar","MS","Cleveland",871,106400,-0.0065359477124183,-0.0238532110091743,-0.0715532286212914,0.0212103877002061,0.0175609003555726,"2013-08","2013-Q3",127200,-0.163522012578616,"2012-11"
2016-04-30,3073,"Washington","TX","Brenham",872,158100,0.00764818355640535,0.0180296200901481,0.0491041804910418,,,"2012-05","2012-Q2",212000,-0.254245283018868,
2016-04-30,1037,"Gibson","IN",,873,100700,-0.00592300098716683,-0.0326609029779059,-0.0372848948374761,0.0303910425859037,0.00842092398828576,"2015-06","2015-Q2",106600,-0.0553470919324578,"2013-02"
2016-04-30,1292,"Orange","VA",,874,173900,0.014585764294049,0.0302132701421801,0.010459035444509,0.0220936575890978,-0.0229290637731859,"2006-11","2006-Q4",224300,-0.224699063753901,"2004-11"
2016-04-30,1117,"Jasper","IN","Chicago",875,139000,-0.00215362526920316,-0.00286944045911047,-0.034051424600417,0.00660365543189467,0.00344570580270687,"2014-01","2014-Q1",145100,-0.042039972432805,"2013-09"
2016-04-30,1836,"Kendall","TX","San Antonio",876,322500,0.0106549670949546,0.0135135135135135,0.0379787576440296,0.0201384686645101,0.0451342896933284,"2015-10","2015-Q4",322700,-0.000619770684846607,"2015-09"
2016-04-30,1882,"Lincoln","TN",,877,89100,-0.00446927374301676,-0.00223964165733483,0.0696278511404562,0.0116175187227472,0.0132641260566866,"2009-04","2009-Q2",93100,-0.0429645542427497,"2009-02"
2016-04-30,2091,"Whitley","IN","Fort Wayne",878,120900,0.0033195020746888,0.000827814569536424,0.00415282392026578,0.0163195661814515,0.00209168805082349,"2013-07","2013-Q3",122600,-0.0138662316476346,"2013-06"
2016-04-30,1626,"Clinton","IN","Frankfort",879,84600,0.00834326579261025,0.0217391304347826,0.041871921182266,0.0145632478838429,-0.0128698709392675,"2004-08","2004-Q3",101300,-0.164856860809477,"2001-04"
2016-04-30,1056,"Greene","IN",,880,80700,0,0.0215189873417722,-0.058343057176196,0.0294461231612924,0.0013733904806541,"2004-12","2004-Q4",92900,-0.131324004305705,"2004-07"
2016-04-30,1153,"Louisa","VA",,881,193900,0.0020671834625323,0.0104220948410631,0.0264690312334569,0.0124142004512136,-0.0161129318969109,"2006-11","2006-Q4",232400,-0.16566265060241,"2005-05"
2016-04-30,2634,"Botetourt","VA","Roanoke",882,156100,0.0045045045045045,-0.00699745547073791,-0.0647094068304374,-0.0126982285930554,-0.00595043530565398,"2014-02","2014-Q1",186200,-0.161654135338346,"2013-09"
2016-04-30,2416,"Marshall","WV","Wheeling",883,81100,-0.0049079754601227,-0.0228915662650602,-0.00855745721271394,0.0433341024271097,0.0148276264430793,"2014-11","2014-Q4",88600,-0.0846501128668172,"2014-08"
2016-04-30,3197,"Transylvania","NC","Brevard",884,214300,0.0046882325363338,0.00847058823529412,0.0382751937984496,0.0423049591178999,,"2016-04","2016-Q2",214300,0,"2016-04"
2016-04-30,2177,"Caroline","MD",,885,152200,0.00263504611330698,-0.00652741514360313,-0.000656598818122127,-0.00882829767810411,-0.0360412284581603,"2006-10","2006-Q4",226200,-0.327144120247569,"2004-05"
2016-04-30,141,"Coos","NH","Berlin",886,114200,0.00528169014084507,0.0169189670525378,0.0525345622119816,0.00752233798068347,-0.0164473311543356,"2007-03","2007-Q1",142900,-0.200839748075577,"2004-10"
2016-04-30,1217,"Monroe","IL","St. Louis",887,170700,0.00352733686067019,0.00826934435912581,-0.0200918484500574,0.0181734884780658,-0.00529087585875465,"2014-09","2014-Q3",187800,-0.0910543130990415,"2014-01"
2016-04-30,1462,"Wabash","IN","Wabash",888,85900,0.00233372228704784,-0.00348027842227378,0.00233372228704784,0.0133218865931701,-0.0100187805253187,"2006-02","2006-Q1",97900,-0.122574055158325,"2003-08"
2016-04-30,640,"Miami","KS","Kansas City",889,181600,0.00276090557702927,0.0100111234705228,0.0986085904416213,0.031386043447333,0.0266514918924399,"2016-04","2016-Q2",181600,0,"2016-04"
2016-04-30,2843,"Schoharie","NY","Albany",890,106500,-0.00187441424554827,-0.00187441424554827,-0.00837988826815642,-0.0103734226327676,-0.00046827525614479,"2009-03","2009-Q1",120800,-0.118377483443709,"2006-04"
2016-04-30,2740,"Jefferson","IN","Madison",891,105800,0.000946073793755913,-0.000944287063267233,0.058,0.0252452321350183,0.00924320813066859,"2005-09","2005-Q3",110300,-0.0407978241160471,"2004-12"
2016-04-30,560,"Henry","TN","Paris",892,88600,0.00911161731207289,0.0266512166859791,0.00112994350282486,0.0221688545715757,0.0157257244852744,"2014-08","2014-Q3",90900,-0.0253025302530253,"2014-06"
2016-04-30,2664,"Claiborne","TN",,893,99300,0.00201816347124117,0.0195071868583162,0.0247678018575851,0.00995840547819982,0.016511198352299,"2010-09","2010-Q3",100400,-0.0109561752988048,"2010-08"
2016-04-30,69,"Bee","TX","Beeville",894,117500,0.00341588385994876,0.00341588385994876,0.0623869801084991,0.0545389253264326,,"2016-04","2016-Q2",117500,0,"2016-04"
2016-04-30,302,"Rhea","TN","Dayton, TN",895,119300,0.00252100840336134,0.000838926174496644,0.0196581196581197,0.00913000265758823,0.0123689075777331,"2016-04","2016-Q2",119300,0,"2016-04"
2016-04-30,658,"Obion","TN","Union City",896,66700,-0.00891530460624071,-0.0118518518518519,0.0015015015015015,0.0297710305002619,0.00588311687805221,"2016-02","2016-Q1",67600,-0.0133136094674556,"2015-06"
2016-04-30,1651,"Daviess","IN","Washington",897,101700,0.0099304865938431,0.0293522267206478,0.0029585798816568,0.0417254742249331,0.0215153888333226,"2015-09","2015-Q3",107100,-0.0504201680672269,"2015-05"
2016-04-30,1127,"Juneau","AK","Juneau",898,320200,-0.000624219725343321,0.0031328320802005,-0.0153751537515375,0.0224192748678571,0.00308092624648593,"2007-06","2007-Q2",339200,-0.0560141509433962,"2007-02"
2016-04-30,472,"Delta","CO",,899,171100,0.00469759248385203,0.0227136879856545,0.0344619105199516,0.011866291541339,-0.00338441507996601,"2007-11","2007-Q4",186900,-0.0845371856607812,"2006-03"
2016-04-30,2066,"Wakulla","FL","Tallahassee",900,142000,0.00141043723554302,-0.00280898876404494,0.0157367668097282,-0.000842934606639201,-0.0256310059253956,"2006-11","2006-Q4",188500,-0.246684350132626,"2004-06"
2016-04-30,1757,"Hancock","WV","Weirton",901,72400,0.00555555555555556,0.0182841068917018,-0.0122783083219645,-0.023161355599238,0.00195454988233346,"2011-01","2011-Q1",86100,-0.159117305458769,"2010-03"
2016-04-30,2415,"Marshall","TN","Lewisburg",902,105800,-0.00470366886171214,-0.0075046904315197,0.0352250489236791,0.0454913680391553,0.0216515064134795,"2016-02","2016-Q1",106800,-0.00936329588014981,"2015-12"
2016-04-30,412,"Bryan","GA","Savannah",903,204600,0.00244977951984321,0.00639449090014757,0.00788177339901478,0.0164190314548118,0.00293035551846055,"2006-11","2006-Q4",207300,-0.0130246020260492,"2006-08"
2016-04-30,786,"Wayne","GA","Jesup",904,115200,0.00173913043478261,-0.00775193798449612,0.0221827861579414,0.0419573154680239,0.0160944965942074,"2016-01","2016-Q1",116100,-0.00775193798449612,"2015-11"
2016-04-30,1892,"Lumpkin","GA",,905,187600,0.00860215053763441,0.0268199233716475,0.0509803921568627,0.0534475276384365,0.000803109612355968,"2007-07","2007-Q3",200100,-0.0624687656171914,"2006-07"
2016-04-30,2755,"Jefferson","WA",,906,292500,0.00446428571428571,0.0159777700590483,0.0934579439252336,0.0183343571211203,-0.0051178975319085,"2006-12","2006-Q4",316200,-0.0749525616698292,"2006-01"
2016-04-30,1943,"Neshoba","MS",,907,107500,-0.00370713623725672,-0.0101289134438306,-0.0660295395308427,0.0209793010190766,0.0310229398401511,"2013-08","2013-Q3",124000,-0.133064516129032,"2013-05"
2016-04-30,538,"Grant","NM","Silver City",908,131000,-0.00606980273141123,-0.0402930402930403,-0.0609318996415771,-0.0396857212968993,,"2014-04","2014-Q2",164000,-0.201219512195122,"2008-12"
2016-04-30,522,"Giles","TN",,909,98600,0,-0.0198807157057654,0.00101522842639594,0.0388285128188757,0.0193545153217398,"2014-11","2014-Q4",104700,-0.058261700095511,"2014-08"
2016-04-30,1599,"Carroll","OH","Canton",910,90900,-0.0010989010989011,-0.00328947368421053,-0.0183585313174946,0.0442646108807285,0.0070894519724114,"2014-03","2014-Q1",101800,-0.107072691552063,"2013-12"
2016-04-30,1356,"Ripley","IN",,911,114200,-0.00174825174825175,0.0088339222614841,-0.0155172413793103,-0.011501199349783,-0.000958153682645957,"2012-06","2012-Q2",131800,-0.133535660091047,"2011-03"
2016-04-30,2326,"Haralson","GA","Atlanta",912,97300,0.0062047569803516,0.0340063761955367,0.173703256936068,0.073342750409368,0.013487339894511,"2016-04","2016-Q2",97300,0,"2016-04"
2016-04-30,224,"Lake","MT",,913,177100,-0.00449690837549185,-0.0301204819277108,-0.0483610961848469,,,"2012-05","2012-Q2",246800,-0.282414910858995,
2016-04-30,628,"Mason","MI","Ludington, MI",914,107300,0.000932835820895522,0.00374181478016838,-0.0173992673992674,0.00801782368773885,-0.00338441507996601,"2014-03","2014-Q1",128400,-0.164330218068536,"2013-11"
2016-04-30,572,"Jones","GA","Macon",915,111300,0.0173674588665448,0.05,0.154564315352697,0.0228730964911172,0.00117557970165727,"2007-05","2007-Q2",119700,-0.0701754385964912,"2006-06"
2016-04-30,2178,"Caroline","VA","Richmond",916,162900,0,0.00246153846153846,0.00679851668726823,0.0148840595882893,-0.0376475621378478,"2006-09","2006-Q3",244200,-0.332923832923833,"2004-08"
2016-04-30,2358,"Jennings","IN","North Vernon",917,96400,0.00312174817898023,-0.00720906282183316,-0.017329255861366,0.0221453524094244,-0.00265782655996294,"2005-11","2005-Q4",113100,-0.147656940760389,"2004-08"
2016-04-30,1600,"Carroll","TN",,918,60000,-0.00662251655629139,-0.0147783251231527,-0.0963855421686747,0.00995733674253918,0.00391638795342653,"2015-06","2015-Q2",66600,-0.0990990990990991,"2014-08"
2016-04-30,2148,"Bradford","FL",,919,111100,0.0136861313868613,0.0354147250698975,0.0956607495069034,0.016442511152402,-0.0131310599500216,"2007-05","2007-Q2",140300,-0.208125445473984,"2005-10"
2016-04-30,81,"Lee","GA","Albany",920,138900,-0.00358680057388809,-0.0176803394625177,-0.0407458563535912,-0.00883233425911234,-0.00366857958319244,"2010-08","2010-Q3",153600,-0.095703125,"2005-11"
2016-04-30,1039,"Gilmer","GA",,921,177000,0.0028328611898017,0.00854700854700855,0.059245960502693,0.0457873044062151,-0.00861670716742313,"2008-04","2008-Q2",198500,-0.10831234256927,"2005-11"
2016-04-30,3055,"Washington","IN","Louisville/Jefferson County",922,93800,0.00213675213675214,-0.00212765957446809,-0.0157397691500525,0.00453876448040424,0.00281495044668811,"2005-09","2005-Q3",103300,-0.0919651500484027,"2004-08"
2016-04-30,1173,"Marion","TN","Chattanooga",923,106500,-0.00652985074626866,-0.0138888888888889,-0.00280898876404494,0.0274798930605313,0.0191482660941977,"2016-01","2016-Q1",108000,-0.0138888888888889,"2015-06"
2016-04-30,1230,"Morgan","CO","Fort Morgan",924,131000,0.00460122699386503,0.00537221795855718,0.0615883306320908,0.042279839869102,0.012760020007724,"2016-04","2016-Q2",131000,0,"2016-04"
2016-04-30,524,"Glenn","CA",,925,175200,0.00574052812858783,0.0138888888888889,0.114503816793893,0.0580988852571329,-0.0277740950994385,"2006-01","2006-Q1",238100,-0.26417471650567,"2004-12"
2016-04-30,1897,"Madison","GA","Athens",926,105100,0.00767018216682646,0.0344488188976378,0.149890590809628,0.0349798367988543,-0.00150974722576291,"2006-11","2006-Q4",113600,-0.0748239436619718,"2006-03"
2016-04-30,2994,"Palo Pinto","TX","Mineral Wells",927,107800,0.0065359477124183,-0.0146252285191956,-0.0434782608695652,,,"2012-02","2012-Q1",147700,-0.270142180094787,
2016-04-30,2954,"Lauderdale","TN",,928,68000,0.00147275405007364,-0.00293255131964809,0.0559006211180124,0.0298504480878958,-0.00217952611560934,"2006-11","2006-Q4",70000,-0.0285714285714286,"2005-11"
2016-04-30,2720,"Henderson","TN",,929,86200,0.00116144018583043,-0.0103329506314581,0.00466200466200466,0.018890520787576,0.00354856428314165,"2015-09","2015-Q3",88600,-0.0270880361173815,"2015-05"
2016-04-30,1076,"Hardee","FL","Wauchula",930,71700,0.0155807365439093,0.0257510729613734,0.130914826498423,0.0304971578750985,-0.0286627255060021,"2007-12","2007-Q4",107200,-0.33115671641791,"2004-12"
2016-04-30,803,"Wells","IN","Fort Wayne",931,109900,0.00273722627737226,0.000910746812386157,-0.00722673893405601,0.00611609734615381,0.00438032179643488,"2014-03","2014-Q1",116800,-0.0590753424657534,"2013-05"
2016-04-30,1437,"Toombs","GA","Vidalia",932,103700,0.00875486381322957,0.024703557312253,0.163860830527497,0.0121987292499426,0.0172477369851751,"2016-04","2016-Q2",103700,0,"2016-04"
2016-04-30,779,"Upson","GA","Thomaston",933,69800,-0.00285714285714286,-0.0056980056980057,-0.00427960057061341,-0.00424343461026466,-0.0120546521539545,"2010-06","2010-Q2",82600,-0.154963680387409,"2003-02"
2016-04-30,806,"White","GA",,934,127900,0.00313725490196078,0.0223820943245404,0.034789644012945,0.0344020148234583,,"2009-08","2009-Q3",139300,-0.08183776022972,
2016-04-30,1169,"Marion","MS",,935,129800,0.00154320987654321,-0.0269865067466267,-0.0648414985590778,0.0158245145084019,0.0529246643771366,"2013-12","2013-Q4",140400,-0.0754985754985755,"2013-11"
2016-04-30,599,"Lewis","NY",,936,105200,0,0.000951474785918173,0.00285986653956149,0.0140732961685011,0.0356660815745671,"2015-09","2015-Q3",107000,-0.0168224299065421,"2015-05"
2016-04-30,122,"Clay","IN","Terre Haute",937,88800,0.00225733634311512,0.00909090909090909,0.0289687137891078,0.0281268340834364,0.00297606695335162,"2013-09","2013-Q3",98200,-0.0957230142566191,"2013-06"
2016-04-30,2550,"Somerset","MD","Salisbury",938,87700,0.0115340253748558,0.0150462962962963,0.00114155251141553,-0.0565034504512431,-0.038374521102349,"2006-03","2006-Q1",130400,-0.327453987730061,"2004-07"
