"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,6757,"Rickman","TN","Cookeville","Overton",10169,103100,-0.01434034416826,-0.00960614793467819,0.0424671385237614,0.0732577169138811,0.036268141834233,"2016-02","2016-Q1",105300,-0.0208926875593542,"2016-01"
2016-04-30,47006,"Paron","AR","Little Rock","Saline",10170,147500,0.00271923861318831,0.0068259385665529,-0.0238252812706817,0.0128174751148717,0.0224785648647803,"2014-12","2014-Q4",155200,-0.0496134020618557,"2014-05"
2016-04-30,43991,"Ault","CO","Greeley","Weld",10171,212100,0.0133779264214047,0.033625730994152,0.12281630492324,0.104049203399666,0.0298189516925489,"2016-04","2016-Q2",212100,0,"2016-04"
2016-04-30,204982,"Dickson","OK","Ardmore","Carter",10172,158900,-0.00313676286072773,0,0.0729237002025658,0.0939996635702487,,"2016-03","2016-Q1",159400,-0.00313676286072773,"2016-01"
2016-04-30,25282,"Ixonia","WI","Watertown","Jefferson",10173,203300,-0.000982800982800983,0.0019714144898965,0.0705634544497104,0.0296108806525008,,"2016-03","2016-Q1",203500,-0.000982800982800983,"2016-02"
2016-04-30,48422,"West Harwich","MA","Cape Cod","Barnstable",10174,391500,0.00153491941673062,0.00824105073396858,0.0200625325690464,0.0178809621376546,-0.0109119104888014,"2006-04","2006-Q2",436900,-0.103913939116503,"2004-07"
2016-04-30,24356,"Delta","AL",,"Clay",10175,130600,0.0108359133126935,0.0187207488299532,0.24618320610687,0.0220620346931313,,"2016-04","2016-Q2",130600,0,"2016-04"
2016-04-30,35618,"Ione","CA",,"Amador",10176,266100,0.0137142857142857,0.0370226032735776,0.129456706281834,0.0853296434878232,-0.031901146967817,"2005-12","2005-Q4",382900,-0.305040480543223,"2004-08"
2016-04-30,44309,"Bridgman","MI","Niles","Berrien",10177,132500,0.000755287009063444,0.00607441154138193,-0.111334674714956,-0.0109515458014091,-0.00362478797351706,"2010-03","2010-Q1",152900,-0.133420536298234,"2006-02"
2016-04-30,28049,"Yarrow Point","WA","Seattle","King",10178,2161200,0.00548990415930027,0.0110877192982456,0.114710129977306,0.0993021428411718,0.0312856547281093,"2016-04","2016-Q2",2161200,0,"2016-04"
2016-04-30,36601,"Happy Jack","AZ","Flagstaff","Coconino",10179,226700,0.00354138999557326,0.0170480035890534,0.0342153284671533,0.0160029491059452,-0.0217301187439346,"2006-09","2006-Q3",292500,-0.224957264957265,"2005-06"
2016-04-30,45849,"Huron","TN",,"Henderson",10180,92600,-0.00537056928034372,-0.0211416490486258,0.0300333704115684,0.0177544896816226,-0.00307896083151493,"2015-10","2015-Q4",96600,-0.041407867494824,"2015-07"
2016-04-30,43377,"Green Level","NC","Burlington","Alamance",10181,77900,-0.00637755102040816,-0.00637755102040816,0.112857142857143,0.00521540682623378,-0.0115540177529473,"2006-08","2006-Q3",90900,-0.143014301430143,"2001-10"
2016-04-30,32460,"Leavittsburg","OH","Youngstown","Trumbull",10182,48500,-0.00410677618069815,-0.0081799591002045,0.0341151385927505,0.00759260540932916,-0.0294533854539251,"2005-11","2005-Q4",69600,-0.30316091954023,"1999-02"
2016-04-30,30452,"Beverly Hills","TX","Waco","McLennan",10183,63100,0.0096,0.0344262295081967,0.0361247947454844,0.00352346977737139,-0.00157112392848446,"2013-06","2013-Q2",71800,-0.12116991643454,"2012-04"
2016-04-30,39930,"Napavine","WA","Centralia","Lewis",10184,158800,0.00825396825396825,0.00442757748260595,0.0558510638297872,0.0250819005161882,-0.00106427263543585,"2007-06","2007-Q2",173600,-0.0852534562211982,"2006-04"
2016-04-30,35161,"Avondale","CO","Pueblo","Pueblo",10185,111800,0.00449236298292902,0.014519056261343,-0.0158450704225352,0.0368406889337012,-0.00376692008718515,"2006-08","2006-Q3",118200,-0.0541455160744501,"2005-12"
2016-04-30,3315,"Adams","TN","Clarksville","Montgomery",10186,195600,0.00051150895140665,0.0134715025906736,0.0360169491525424,0.0341098361923688,0.0313147003701535,"2016-04","2016-Q2",195600,0,"2016-04"
2016-04-30,9321,"Wrightsville Beach","NC","Wilmington","New Hanover",10187,861600,0.006189419595936,0.0141242937853107,0.103766333589546,0.0303950703611751,-0.0230425173091158,"2006-10","2006-Q4",1105900,-0.220906049371553,"2005-06"
2016-04-30,3734,"Boca Grande","FL","Fort Myers","Lee",10188,1387400,0.012331265961328,0.0356049861909383,0.158483633934536,0.0876257339425217,-0.0247745312234195,"2006-05","2006-Q2",1784400,-0.222483748038556,
2016-04-30,16374,"Larwill","IN","Fort Wayne","Whitley",10189,105300,0.00285714285714286,-0.00094876660341556,0.00285714285714286,0.0344400391389814,-0.00289726179927841,"2013-06","2013-Q2",113400,-0.0714285714285714,"2013-02"
2016-04-30,170302,"Lake Saint Croix Beach","MN","Minneapolis-St Paul","Washington",10190,168600,-0.000592768227622999,0,0.0426716141001855,0.0131997828873212,-0.0209230415234399,"2007-01","2007-Q1",209100,-0.193687230989957,"2002-07"
2016-04-30,20842,"Trimble","TN","Dyersburg","Dyer",10191,53800,-0.00185528756957328,-0.0164533820840951,-0.0037037037037037,0.0139480672159038,0.00816138736226968,"2014-02","2014-Q1",62700,-0.141945773524721,"2012-08"
2016-04-30,16948,"Bee Cave","TX","Austin","Travis",10192,509700,0.0157433240334795,0.0496293245469522,0.0259661835748792,,,"2012-01","2012-Q1",622100,-0.180678347532551,
2016-04-30,40037,"North Benton","OH","Akron","Portage",10193,111000,0,-0.0106951871657754,-0.0339425587467363,0.00493715725465238,0.00461974900891216,"2014-02","2014-Q1",131200,-0.153963414634146,"2013-01"
2016-04-30,55139,"Westernport","MD","Cumberland","Allegany",10194,53900,0.00936329588014981,0.0131578947368421,-0.00736648250460405,-0.0297933548579487,-0.005226876873063,"2009-05","2009-Q2",64600,-0.165634674922601,"2006-12"
2016-04-30,27226,"Springfield","NE","Omaha","Sarpy",10195,132300,-0.00301431801055011,-0.00150943396226415,0.0384615384615385,0.0226217369883921,0.0142891869336983,"2016-02","2016-Q1",132800,-0.00376506024096386,"2016-01"
2016-04-30,22456,"Liberty","TN",,"Dekalb",10196,174100,-0.00741163055872292,-0.0124787294384572,0.224331926863572,0.104955420569177,0.048908250658422,"2016-02","2016-Q1",176600,-0.0141562853907135,"2015-12"
2016-04-30,26315,"Orchard City","CO",,"Delta",10197,173100,0.00231615518239722,0.010507880910683,0.0626151012891344,0.0189389664904891,-0.00434274148604974,"2007-06","2007-Q2",195100,-0.112762685802153,"2006-03"
2016-04-30,12944,"New Harmony","UT","St. George","Washington",10198,295100,0.0102704553235193,0.00992470910335387,0.0398167723749119,0.00769748322535135,-0.00703917528426623,"2007-11","2007-Q4",404900,-0.271178068658928,"2006-02"
2016-04-30,47627,"Sedalia","NC","Greensboro","Guilford",10199,91100,0.00551876379690949,0.0133481646273637,0.0435280641466208,-0.011245965466452,-0.00522533889192167,"2009-09","2009-Q3",106200,-0.142184557438795,"2008-04"
2016-04-30,6085,"Mount Vernon","AR","Little Rock","Faulkner",10200,122900,-0.0048582995951417,-0.015224358974359,-0.0016246953696182,0.049336914906829,0.0321062009470141,"2016-01","2016-Q1",124800,-0.015224358974359,"2015-12"
2016-04-30,11982,"Hoschton","GA","Jefferson, GA","Jackson",10201,167100,0.00784077201447527,0.0127272727272727,0.0893089960886571,0.033671731044294,-0.00460870102664146,"2006-10","2006-Q4",185100,-0.0972447325769854,"2005-10"
2016-04-30,15749,"Memphis","IN","Louisville/Jefferson County","Clark",10202,147800,-0.0153231179213857,-0.0339869281045752,-0.0179401993355482,0.0288623660016936,,"2015-07","2015-Q3",155300,-0.0482936252414681,"2015-04"
2016-04-30,50130,"West End","NY","Oneonta","Otsego",10203,120800,-0.00165289256198347,-0.0122649223221586,-0.05625,0.0174320982869667,0.000498050325858479,"2008-02","2008-Q1",128800,-0.062111801242236,"2007-10"
2016-04-30,229801,"South Carthage","TN","Nashville","Smith",10204,107500,0,0.0160680529300567,0.0131950989632422,0.0528378462633474,0.0197544752610945,"2015-02","2015-Q1",107900,-0.00370713623725672,"2015-01"
2016-04-30,5510,"Lake Toxaway","NC","Brevard","Transylvania",10205,413500,-0.0114750179297155,-0.0341041812660593,-0.0839610101905184,0.0301090340314152,0.0158296781202947,"2015-04","2015-Q2",451400,-0.0839610101905184,"2013-10"
2016-04-30,16462,"Williamsport","IN",,"Warren",10206,76000,-0.00131406044678055,-0.00393184796854522,-0.0193548387096774,0.0160037152085297,-0.011361771330293,"2004-10","2004-Q4",93300,-0.185423365487674,"2003-09"
2016-04-30,30800,"Cedar Key","FL",,"Levy",10207,193200,0.00835073068893528,0.0381515314347125,0.150684931506849,0.00197856384587558,-0.0590519534532559,"2007-06","2007-Q2",379800,-0.4913112164297,"2004-04"
2016-04-30,3778,"Bradenton Beach","FL","North Port-Sarasota-Bradenton, FL","Manatee",10208,370300,0.00325115144947169,0.0280399777901166,0.103068215668752,0.0870972130180443,-0.0114032506720398,"2005-12","2005-Q4",427700,-0.134206219312602,"2005-03"
2016-04-30,55098,"West Brownsville","PA","Pittsburgh","Washington",10209,60500,-0.011437908496732,-0.0381558028616852,-0.0791476407914764,-0.00775036952867281,0.00686372078697262,"2014-07","2014-Q3",69800,-0.13323782234957,"2012-07"
2016-04-30,50176,"West Wildwood","NJ","Ocean City","Cape May",10210,223400,0.00314324202963628,0.0122338015405528,0.068388330942133,0.0283052986351493,-0.0225039067763634,"2006-10","2006-Q4",281600,-0.206676136363636,"2004-07"
2016-04-30,4576,"Elora","TN",,"Lincoln",10211,73100,-0.00814111261872456,-0.0201072386058981,-0.0201072386058981,-0.027414885923048,,"2010-03","2010-Q1",96600,-0.243271221532091,
2016-04-30,34281,"Three Way","TN","Jackson","Madison",10212,145000,0.00276625172890733,0.00974930362116992,0.0756676557863502,0.0278368540388199,0.00951394078547319,"2016-04","2016-Q2",145000,0,"2016-04"
2016-04-30,54054,"Rancho Viejo","TX","Brownsville","Cameron",10213,166200,0.007883565797453,0.00972053462940462,0.112449799196787,0.0133981921981019,0.0212365325672812,"2016-04","2016-Q2",166200,0,"2016-04"
2016-04-30,207207,"Millersburg","OR","Albany","Linn",10214,284000,0.0117563234770217,0.0418195157740279,0.094834232845027,0.051061539619935,0.0183420193053245,"2016-04","2016-Q2",284000,0,"2016-04"
2016-04-30,32045,"Hilton","NY","Rochester","Monroe",10215,117400,-0.000851063829787234,-0.00254885301614274,-0.0159262363788768,0.00240222398505074,0.00913049686283496,"2013-12","2013-Q4",120100,-0.02248126561199,"2012-09"
2016-04-30,29782,"Silver Lake","WI","Chicago","Kenosha",10216,157900,0.00509229789942712,0.00830140485312899,0.0611559139784946,0.0256779047472739,-0.00552795525320393,"2007-07","2007-Q3",169500,-0.0684365781710914,"2005-04"
2016-04-30,57063,"Cedar Grove","NC","Durham","Orange",10217,153200,0.00130718954248366,0.00327439423706614,0.00657030223390276,0.0076120417071075,0.0124276793883007,"2014-08","2014-Q3",153400,-0.00130378096479791,"2014-08"
2016-04-30,7122,"Solon","IA","Iowa City","Johnson",10218,176800,-0.00225733634311512,-0.0072992700729927,-0.00674157303370787,0.0112282588845865,0.013050465612948,"2015-12","2015-Q4",178600,-0.0100783874580067,"2015-09"
2016-04-30,234202,"Hudson","TX","Lufkin","Angelina",10219,130300,0.016380655226209,0.0316706254948535,0.137991266375546,0.0122570009432104,,"2010-07","2010-Q3",137400,-0.0516739446870451,"2010-02"
2016-04-30,22736,"Woodbridge","CA","Stockton","San Joaquin",10220,388600,0.00673575129533679,0.0194123819517314,0.0876014553596418,0.0702059029664692,-0.0250076792853731,"2005-12","2005-Q4",501500,-0.225124626121635,"2004-07"
2016-04-30,45995,"Keeseville","NY","Plattsburgh","Clinton",10221,71000,-0.0152565880721221,-0.0326975476839237,-0.0743155149934811,-0.0168590836091026,-0.0150190522161762,"2013-12","2013-Q4",90200,-0.212860310421286,"2008-11"
2016-04-30,4080,"Chesterfield","MA","Springfield","Hampshire",10222,221700,0.0013550135501355,0.00180750112968821,0.00818553888130969,0.00766054855818443,-0.00366867314426311,"2006-04","2006-Q2",230000,-0.0360869565217391,"2005-09"
2016-04-30,44740,"Cooleemee","NC","Winston-Salem","Davie",10223,62200,0.00484652665589661,0.0180032733224223,0.114695340501792,-0.0258432819153569,0.00244411215219342,"2010-12","2010-Q4",74900,-0.169559412550067,"2007-04"
2016-04-30,180364,"Bent Creek","NC","Asheville","Buncombe",10224,244300,0.0174927113702624,0.0334179357021997,0.21602787456446,0.0602965777454048,0.0261601770941549,"2016-04","2016-Q2",244300,0,"2016-04"
2016-04-30,49659,"Medinah","IL","Chicago","Du Page",10225,330000,-0.00572461584814703,-0.00930651456019213,0.0267579340385812,0.0181611474299976,-0.018462816902083,"2007-03","2007-Q1",411600,-0.198250728862974,"2004-01"
2016-04-30,8049,"Zellwood","FL","Orlando","Orange",10226,81700,0.00368550368550369,0.0276729559748428,0.0792602377807133,0.0383091412980998,-0.0372317206911827,"2007-10","2007-Q4",128700,-0.365190365190365,"2004-06"
2016-04-30,16202,"Saint David","AZ","Sierra Vista","Cochise",10227,139300,0,-0.00571020699500357,0.0333827893175074,-0.0248783343119382,-0.0272352069111416,"2008-03","2008-Q1",185900,-0.250672404518558,"2004-11"
2016-04-30,225692,"Cedar Grove","TN",,"Carroll",10228,66100,-0.0104790419161677,-0.033625730994152,-0.0819444444444444,0.0333506563227686,0.0104050774995819,"2015-06","2015-Q2",74100,-0.107962213225371,"2015-01"
2016-04-30,231390,"Bevil Oaks","TX","Beaumont","Jefferson",10229,154400,0.00915032679738562,0.0157894736842105,0.0355466130114017,0.0143262900442094,0.0268166319194032,"2012-11","2012-Q4",161200,-0.0421836228287841,"2012-03"
2016-04-30,214406,"Pennsbury Village","PA","Pittsburgh","Allegheny",10230,111600,0.00359712230215827,0.0163934426229508,0.0333333333333333,0.0209706153013938,0.020168242323291,"2016-04","2016-Q2",111600,0,"2016-04"
2016-04-30,54187,"Rockaway Beach","OR",,"Tillamook",10231,233300,0.000858000858000858,0.0161149825783972,0.0556561085972851,0.0163770866249722,-0.00178265362688845,"2007-03","2007-Q1",295100,-0.209420535411725,"2006-04"
2016-04-30,51277,"Carnelian Bay","CA","Sacramento","Placer",10232,600900,0.00889858965748825,0.0603493912122816,0.17203042715038,0.0728362639171236,-0.00639275854486199,"2005-10","2005-Q4",655900,-0.0838542460740967,"2005-03"
2016-04-30,11595,"Geyserville","CA","Santa Rosa","Sonoma",10233,728200,-0.0151474168244523,-0.0343455775096141,0.126024431730323,0.0716549246601874,,"2016-01","2016-Q1",754100,-0.0343455775096141,"2015-12"
2016-04-30,29246,"Molino","FL","Pensacola","Escambia",10234,152400,0.00395256916996047,0.0200803212851406,0.0800850460666194,0.0185773940087985,-0.0130537085215467,"2006-07","2006-Q3",181100,-0.15847598012148,"2005-06"
2016-04-30,132519,"Walnut Grove","GA","Atlanta","Walton",10235,139500,0,0.029520295202952,0.13599348534202,0.0738309789714573,0.00403058116269084,"2016-04","2016-Q2",139500,0,"2016-04"
2016-04-30,33909,"Seaside Park","NJ","New York","Ocean",10236,512600,0.00568962134588974,0.0176692475679968,0.0286975717439294,-0.000506447725677317,-0.0218762475538939,"2006-07","2006-Q3",647400,-0.208217485325919,"2004-10"
2016-04-30,33997,"Silverlake","WA","Longview","Cowlitz",10237,221100,-0.00405405405405405,-0.00315599639314698,0.0293296089385475,0.00561109550291694,-0.00804477158078587,"2007-03","2007-Q1",270600,-0.182926829268293,"2006-01"
2016-04-30,8006,"Woods Hole","MA","Cape Cod","Barnstable",10238,714300,-0.00418235048097031,-0.0220427163198248,0.0199914322433243,0.00118014321618887,-0.0105222911743402,"2005-06","2005-Q2",802400,-0.109795613160518,"2004-02"
2016-04-30,38610,"Freeland","WA","Oak Harbor","Island",10239,350900,0.0092033362093759,0.02065154159395,0.081022797288971,0.0309482061867015,-0.00132963735295955,"2007-09","2007-Q3",374500,-0.0630173564753004,"2006-03"
2016-04-30,33611,"Redington Beach","FL","Tampa","Pinellas",10240,444700,0.0104521699613724,0.019019248395967,0.075453446191052,0.0522040630053877,-0.0261795467361762,"2006-04","2006-Q2",579800,-0.233011383235598,"2005-01"
2016-04-30,16916,"Bay City","OR",,"Tillamook",10241,187600,0.000533333333333333,0.00914470145239376,0.0677290836653386,0.0357277711195181,0.0116997351226382,"2007-09","2007-Q3",193200,-0.0289855072463768,"2007-08"
2016-04-30,56354,"Pine Knoll Shores","NC","Morehead City","Carteret",10242,347900,-0.00114843525696239,-0.00286615075952995,0.0460012026458208,-0.00829757631807282,-0.0443494833507282,"2006-06","2006-Q2",560500,-0.379304192685103,
2016-04-30,48296,"Wade","NC","Fayetteville","Cumberland",10243,131500,-0.0436363636363636,-0.0633903133903134,-0.055316091954023,-0.00464927163880147,0.00961497774902287,"2015-11","2015-Q4",141600,-0.0713276836158192,"2014-04"
2016-04-30,11824,"Hartsel","CO","Denver","Park",10244,203300,0.00544015825914936,0.00494315373208107,0.0149775336994508,0.0435180439229657,0.00964116277437332,"2015-02","2015-Q1",205100,-0.00877620672842516,"2015-01"
2016-04-30,37325,"Beach City","TX","Houston","Chambers",10245,330300,0.00947432762836186,0.0178736517719569,0.0825958702064897,0.052614976542638,0.0433388536292345,"2016-04","2016-Q2",330300,0,"2016-04"
2016-04-30,5979,"Mineral Springs","NC","Charlotte","Union",10246,172500,0.00524475524475524,0.0153031194820483,0.072094468614046,0.0115179710219517,0.0136022938393037,"2016-04","2016-Q2",172500,0,"2016-04"
2016-04-30,56237,"Partlow","VA","Washington","Spotsylvania",10247,173400,0.0087260034904014,0.0146284376828555,0.0573170731707317,0.0390135588793881,-0.021863968260261,"2006-07","2006-Q3",218900,-0.207857469164002,"2004-10"
2016-04-30,6215,"North Barrington","IL","Chicago","Lake",10248,620900,-0.00353073342962606,-0.00814696485623003,-0.0252747252747253,0.00328547839692095,-0.019740690947974,"2006-09","2006-Q3",763000,-0.186238532110092,"2002-10"
2016-04-30,44930,"Diamond","OH","Akron","Portage",10249,147200,-0.003385240352065,-0.003385240352065,0.0151724137931034,0.0232807282153804,0.00143793748257548,"2015-11","2015-Q4",148600,-0.00942126514131898,"2015-07"
2016-04-30,11717,"Greenleaf","ID","Boise City","Canyon",10250,121400,0.00496688741721854,0.032312925170068,0.0927092709270927,0.0465462901563787,0,"2008-03","2008-Q1",148300,-0.181389076196898,"2006-04"
2016-04-30,24353,"Dellwood","MN","Minneapolis-St Paul","Washington",10251,503000,0.00279106858054226,-0.00277557494052339,-0.0131449872474004,0.0155290457301116,-0.019246682179046,"2007-07","2007-Q3",617100,-0.184897099335602,"2002-12"
2016-04-30,54696,"Tilghman","MD","Easton","Talbot",10252,244800,-0.00163132137030995,-0.0247011952191235,0.0090684253915911,-0.0155839484590068,-0.0338123465212902,"2006-04","2006-Q2",345300,-0.291051259774109,"2003-12"
2016-04-30,188629,"Crandon Lakes","NJ","New York","Sussex",10253,186500,0.00161117078410311,0.00430802369413032,-0.0137493389740878,-0.00360675572130986,-0.0275865242950244,"2006-02","2006-Q1",247900,-0.247680516337233,"2003-11"
2016-04-30,32133,"Idyllwild","CA","Riverside","Riverside",10254,252800,0.00556881463802705,0.0210016155088853,0.0644210526315789,0.0377949546017997,-0.0219743412288196,"2006-08","2006-Q3",327800,-0.228798047589994,"2005-01"
2016-04-30,6498,"Piermont","NY","New York","Rockland",10255,619700,-0.00385790065905803,0.000322841000807103,0.00437601296596434,-0.0143666870986947,-0.0267364297511871,"2005-07","2005-Q3",841800,-0.26383939177952,"2003-04"
2016-04-30,118339,"Sugarloaf","CA","Riverside","San Bernardino",10256,142500,0.0164051355206847,0.043956043956044,0.0969976905311778,0.0432709424077911,-0.0330874516542511,"2006-03","2006-Q1",199900,-0.287143571785893,"2004-01"
2016-04-30,54901,"Valatie","NY","Hudson","Columbia",10257,181600,0.00553709856035437,0.0139586823003908,-0.0011001100110011,-0.00774619986363068,-0.00900846127387678,"2007-06","2007-Q2",210900,-0.138928402086297,"2005-03"
2016-04-30,38348,"Electric City","WA","Moses Lake","Grant",10258,118000,0.0198789974070873,0.0460992907801418,0.0554561717352415,0.0797549202132843,0.0496264342831336,"2015-07","2015-Q3",118900,-0.00756938603868797,"2015-07"
2016-04-30,29978,"Lewiston","CA",,"Trinity",10259,221200,0.0207660359944624,0.0384976525821596,0.130879345603272,0.0650655033494731,0.0341542599622684,"2013-07","2013-Q3",231100,-0.0428385980095197,"2013-05"
2016-04-30,46956,"Paia","HI","Kahului","Maui",10260,659300,0.0024327200851452,0.00441803778184034,-0.0348411652759479,0.0411153798086175,-0.0103786251441623,"2006-11","2006-Q4",761900,-0.134663341645885,"2005-08"
2016-04-30,34390,"University Heights","IA","Iowa City","Johnson",10261,234000,-0.00425531914893617,-0.00510204081632653,-0.0221479314667781,0.024033260798672,0.0196084224139901,"2015-04","2015-Q2",239300,-0.0221479314667781,"2014-08"
2016-04-30,31549,"Ferdinand","IN","Jasper","Dubois",10262,140800,-0.00141843971631206,0.00859598853868195,0.0666666666666667,0.0249121950588489,0.0164526384390833,"2016-03","2016-Q1",141000,-0.00141843971631206,"2016-03"
2016-04-30,116571,"Mi Wuk Village","CA","Sonora, CA","Tuolumne",10263,194800,0.00723888314374354,0.0161711006781429,0.0937675463222909,0.0340138336273657,-0.0403576782296016,"2006-03","2006-Q1",295000,-0.339661016949153,"2003-12"
2016-04-30,29566,"Sonoita","AZ","Nogales","Santa Cruz",10264,296000,0.000676132521974307,0.00509337860780985,-0.0198675496688742,0.00327517931804877,-0.0204132512258989,"2008-08","2008-Q3",387000,-0.235142118863049,"2005-05"
2016-04-30,32574,"Lorena","TX","Waco","McLennan",10265,138800,0.00652646845540247,0.0258684405025868,0.0563165905631659,0.0278288866418808,0.0115023175075131,"2013-11","2013-Q4",140100,-0.0092790863668808,"2013-10"
2016-04-30,34043,"South Beach","OR","Newport, OR","Lincoln",10266,224400,0.00312919088064372,0.00808625336927224,0.044206607724523,0.0114336499708263,-0.0124693708051948,"2007-02","2007-Q1",277700,-0.191933741447605,"2005-10"
2016-04-30,19558,"Nelson","GA","Atlanta","Cherokee",10267,172500,0,0.00759345794392523,0.0734287492221531,0.0386590876032016,0.00146094608558855,"2007-12","2007-Q4",172700,-0.00115807759119861,"2007-12"
2016-04-30,201399,"Hunter","OH","Cincinnati","Warren",10268,121900,0.00494641384995878,0.0149875104079933,0.0269587194608256,0.00703704892425194,-0.00648908923651292,"2007-01","2007-Q1",133600,-0.0875748502994012,"2003-03"
2016-04-30,8523,"Lake Winnebago","MO","Kansas City","Cass",10269,357300,-0.0124378109452736,-0.0245700245700246,0.0422987164527421,0.0178188609496193,,"2016-01","2016-Q1",366300,-0.0245700245700246,"2015-12"
2016-04-30,21557,"Chattanooga","OK","Lawton","Comanche",10270,54500,-0.018018018018018,-0.043859649122807,0.0225140712945591,-0.0441380814075733,-0.0131284894213549,"2014-02","2014-Q1",80600,-0.323821339950372,
2016-04-30,21244,"West Tawakoni","TX","Dallas-Fort Worth","Hunt",10271,76200,0.00263157894736842,-0.00261780104712042,0.0255720053835801,0.0358355754251876,0.0180791748557623,"2008-03","2008-Q1",77600,-0.0180412371134021,"2008-02"
2016-04-30,17361,"Centerville","GA","Warner Robins","Houston",10272,115700,0.00434027777777778,0.0104803493449782,0.0220848056537102,-0.00376014754262977,-0.00413927449880791,"2008-06","2008-Q2",127700,-0.0939702427564605,"2005-09"
2016-04-30,27902,"Weston Mills","NY","Olean","Cattaraugus",10273,76500,0.0172872340425532,0.0422343324250681,0.078984485190409,-0.010387257662269,-0.00129787658141012,"2011-03","2011-Q1",80700,-0.0520446096654275,"2009-07"
2016-04-30,31768,"Glenford","OH","Columbus","Licking",10274,132400,-0.0349854227405248,-0.106612685560054,-0.227537922987165,0.0435201546385964,,"2015-03","2015-Q1",171500,-0.22798833819242,"2013-10"
2016-04-30,109470,"Little Flock","AR","Fayetteville","Benton",10275,193300,0.0062467464862051,0.0173684210526316,0.109644087256028,0.0502158905518828,0.0107487282326777,"2016-04","2016-Q2",193300,0,"2016-04"
2016-04-30,272513,"Pittman Center","TN","Sevierville","Sevier",10276,177300,0.0114090131203651,0.0177956371986223,0.0344224037339557,0.0213853153761157,0.000906932803776517,"2007-11","2007-Q4",203500,-0.128746928746929,"2006-07"
2016-04-30,5142,"Herscher","IL","Kankakee","Kankakee",10277,135100,0.000740740740740741,0.00296956198960653,0.0448569218870843,-0.00510230714167914,0,"2012-08","2012-Q3",161500,-0.163467492260062,"2011-08"
2016-04-30,10185,"Ashby","MN",,"Grant",10278,150300,-0.00660938532716457,-0.0750769230769231,0.0444753300903405,0.0457091366441016,,"2015-12","2015-Q4",170100,-0.116402116402116,"2015-05"
2016-04-30,26445,"Pelham","TN",,"Grundy",10279,99400,0.0247422680412371,0.0529661016949153,0.21219512195122,0.0451668163768137,0.0194296320603802,"2008-02","2008-Q1",109800,-0.0947176684881603,"2007-11"
2016-04-30,15417,"Drake","CO","Fort Collins","Larimer",10280,219000,0.00643382352941176,0.036441079034548,0.0751104565537555,0.0275222748504473,0.00972421949108737,"2016-04","2016-Q2",219000,0,"2016-04"
2016-04-30,53652,"Oak Harbor","OH","Port Clinton, OH","Ottawa",10281,90600,-0.0109170305676856,-0.039236479321315,-0.0572320499479709,0.000885348886225046,-0.024746490682826,"2006-02","2006-Q1",120100,-0.245628642797669,"1999-09"
2016-04-30,54570,"Stone Harbor","NJ","Ocean City","Cape May",10282,1284100,0.00054542621162537,0.0230242192479286,0.104602150537634,0.0224822168989312,-0.0164581833070027,"2006-03","2006-Q1",1523600,-0.157193489104752,"2005-05"
2016-04-30,45691,"Hawthorn Woods","IL","Chicago","Lake",10283,477800,-0.00375312760633862,-0.00665280665280665,-0.0258919469928644,0.00359645419527044,-0.0250221407535413,"2006-05","2006-Q2",618100,-0.226985924607669,"2002-07"
2016-04-30,216081,"Stormstown","PA","State College","Centre",10284,284600,0.00672090555359038,0.00529848110208407,0.0683183183183183,0.0248736705009251,0.0187722747776173,"2016-04","2016-Q2",284600,0,"2016-04"
2016-04-30,55514,"Brook","IN","Chicago","Newton",10285,73400,0.0152143845089903,0.0515759312320917,0.0222841225626741,,,"2013-02","2013-Q1",83700,-0.123058542413381,"2012-09"
2016-04-30,30431,"Bentonville","VA","Washington","Warren",10286,232900,0,-0.00555081127241674,0.0287102473498233,0.0644860627498798,-0.0166218478922906,"2006-01","2006-Q1",282600,-0.1758669497523,"2005-01"
2016-04-30,17417,"Cherrylog","GA",,"Gilmer",10287,193300,0.00155440414507772,-0.000517063081695967,0.0667770419426049,0.0511903767511181,-0.00605319626612655,"2007-01","2007-Q1",222600,-0.13162623539982,"2005-12"
2016-04-30,14874,"Daleville","IN","Muncie","Delaware",10288,65100,0.00930232558139535,0.0124416796267496,-0.0619596541786743,-0.0152519427023443,-0.0281341773925559,"2005-06","2005-Q2",91800,-0.290849673202614,"1998-02"
2016-04-30,25479,"Lake View","AL","Tuscaloosa","Tuscaloosa",10289,176200,-0.000567214974475326,0.0080091533180778,0.034037558685446,0.033825919103788,0.00573892339804827,"2016-03","2016-Q1",176300,-0.000567214974475326,"2016-03"
2016-04-30,143548,"Princes Lakes","IN","Indianapolis","Johnson",10290,123000,0.00081366965012205,0.0131795716639209,0.0923623445825933,0.0311706193118508,0.0200028718192506,"2016-04","2016-Q2",123000,0,"2016-04"
2016-04-30,226380,"Eastview","TN",,"McNairy",10291,75300,0.004,-0.00528401585204756,0.142640364188164,0.0587555721473219,0.0129632712305603,"2016-01","2016-Q1",75700,-0.00528401585204756,"2016-01"
