"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,86001,"63341","MO","St. Louis","Saint Charles","Augusta",11200,343400,0.00292056074766355,-0.000872854233343032,0.035272836900814,0.0328185175254152,0.00341203074353214,"2007-03","2007-Q1",373000,-0.0793565683646113,"2006-08"
2016-04-30,95244,"87008","NM","Albuquerque","Bernalillo","Cedar Crest",11201,256500,0.00117096018735363,-0.0111796453353894,-0.0247148288973384,-0.00544594438832946,-0.00181412576016904,"2012-07","2012-Q3",291800,-0.120973269362577,"2011-09"
2016-04-30,63525,"14435","NY","Rochester","Livingston","Conesus",11202,142200,-0.00420168067226891,-0.0186335403726708,-0.0557768924302789,0.000704722334684327,0.00831445915420304,"2015-05","2015-Q2",150800,-0.0570291777188329,"2014-01"
2016-04-30,79405,"48831","MI","Lansing","Clinton","Elsie",11203,94600,0.0053134962805526,0.0172043010752688,0.103850641773629,0.00580809127464077,-0.0203555084297325,"2006-11","2006-Q4",120700,-0.216238608119304,"2001-09"
2016-04-30,71398,"31046","GA","Macon","Monroe","Juliette",11204,167400,0.0102595051297526,0.0207317073170732,0.0226023213194869,0.0194885983931867,-0.0000597175378114212,"2007-05","2007-Q2",176800,-0.0531674208144796,"2006-07"
2016-04-30,62268,"11796","NY","New York","Suffolk","Islip",11205,295900,0.0092087312414734,0.00237127371273713,-0.162705149971703,-0.0342905874490319,-0.0346696238947093,"2006-03","2006-Q1",421700,-0.298316338629357,"2003-03"
2016-04-30,63101,"13411","NY",,"Chenango","Town of New Berlin",11206,71600,-0.0124137931034483,-0.0478723404255319,-0.073738680465718,-0.011856800788786,0.00169161024136932,"2013-08","2013-Q3",83300,-0.140456182472989,"2012-11"
2016-04-30,81220,"53108","WI","Racine","Racine","Caledonia",11207,191700,0.00577124868835257,0.017515923566879,0.0418478260869565,0.0149401243361504,-0.0202844108274901,"2007-10","2007-Q4",242400,-0.209158415841584,"2004-12"
2016-04-30,76802,"43718","OH","Wheeling","Belmont","Belmont",11208,129100,-0.0046260601387818,-0.00231839258114374,-0.0856940509915014,0.0402173073985832,0.0287882554275969,"2014-12","2014-Q4",143300,-0.099092812281926,"2014-05"
2016-04-30,81519,"53960","WI","Madison","Columbia","Rio",11209,153400,0,-0.0115979381443299,-0.0321766561514196,0.000653168421279826,-0.0014229589136443,"2008-09","2008-Q3",166100,-0.0764599638771824,"2005-12"
2016-04-30,66250,"20158","VA","Washington","Loudoun","Hamilton",11210,488400,0.00246305418719212,0.0191986644407346,0.0269133725820017,0.0393944103442276,-0.0184047512637918,"2006-01","2006-Q1",601700,-0.188299817184644,"2004-10"
2016-04-30,58402,"01522","MA","Worcester","Worcester","Holden",11211,267200,0.00526711813393529,0.0202367315769378,0.0679456434852118,0.0324203273999442,-0.0134994938360136,"2006-04","2006-Q2",306100,-0.127082652727867,"2003-11"
2016-04-30,67020,"21756","MD","Hagerstown","Washington","Keedysville",11212,246200,-0.0060557125555107,-0.011641910879165,0.00407830342577488,-0.00385429812792526,-0.0308486689218879,"2006-06","2006-Q2",338500,-0.272673559822747,"2004-07"
2016-04-30,70784,"29940","SC","Hilton Head Island","Beaufort","Seabrook",11213,226500,0.00221238938053097,-0.00788436268068331,-0.015645371577575,-0.00776290550428249,-0.00680243452619389,"2009-02","2009-Q1",272400,-0.168502202643172,"2005-11"
2016-04-30,69069,"26570","WV","Fairmont","Marion","Fairview",11214,107500,0.0170293282876064,0.0346487006737247,-0.0511915269196823,-0.023543582109856,,"2009-11","2009-Q4",170300,-0.368761009982384,
2016-04-30,93392,"80440","CO","Denver","Park","Fairplay",11215,245300,0.00163331972233565,-0.00567490879610863,0.0500856164383562,0.020713799723203,0.0125206974036323,"2015-11","2015-Q4",248700,-0.0136710896662646,"2015-10"
2016-04-30,81561,"54113","WI","Appleton","Outagamie","Combined Locks",11216,147500,0.00135777325186694,0.00820232399179768,0.0634462869502523,0.0222987753563708,0.00458826970962911,"2016-04","2016-Q2",147500,0,"2016-04"
2016-04-30,85264,"62018","IL","St. Louis","Madison","Rosewood Heights",11217,58600,0.00342465753424658,0.00170940170940171,0.0353356890459364,-0.00832062429822555,-0.0124184822463487,"2009-11","2009-Q4",70100,-0.164051355206847,"2005-04"
2016-04-30,63226,"13668","NY","Ogdensburg","Saint Lawrence","Norwood",11218,73700,-0.00405405405405405,-0.023841059602649,-0.0706179066834805,0.0138549127425867,0.0201007219445257,"2015-04","2015-Q2",79300,-0.0706179066834805,"2014-06"
2016-04-30,64855,"17023","PA","Harrisburg","Dauphin","Washington Township",11219,134300,0.00223880597014925,0.0120572720422005,0.040278853601859,0.0110813331951167,0.0103162523599098,"2015-08","2015-Q3",134400,-0.000744047619047619,"2015-08"
2016-04-30,88603,"70450","LA","Bogalusa","Washington","Mount Hermon",11220,134200,0.0182094081942337,0.0395042602633617,0.119266055045872,0.0511003150506439,0.0447766608463618,"2013-11","2013-Q4",155100,-0.134751773049645,"2013-07"
2016-04-30,82085,"55073","MN","Minneapolis-St Paul","Washington","Scandia",11221,288700,0.00277874261896492,0.0179830747531735,0.107403145377829,0.0436230138859182,-0.00181751438367916,"2007-08","2007-Q3",301300,-0.0418187852638566,"2004-12"
2016-04-30,69081,"26588","WV","Fairmont","Marion","Rivesville",11222,87100,0,0.0163360560093349,-0.0428571428571429,-0.0142915915629264,,"2010-11","2010-Q4",104100,-0.163304514889529,
2016-04-30,65407,"18250","PA","Allentown","Carbon","Summit Hill",11223,63800,-0.0093167701863354,-0.0520059435364042,-0.113888888888889,-0.0129600898602518,-0.0259656818738819,"2010-03","2010-Q1",86800,-0.264976958525346,"2005-01"
2016-04-30,74750,"38313","TN","Jackson","Madison","Beech Bluff",11224,98100,0.0144777662874871,0.0326315789473684,0.0985442329227324,0.0293243896558255,0.0144368297866733,"2016-04","2016-Q2",98100,0,"2016-04"
2016-04-30,81143,"53013","WI","Sheboygan","Sheboygan","Cedar Grove",11225,169100,0.00834824090638044,0.0298416565164434,0.13186077643909,0.00874025395061762,-0.0109593042073668,"2006-05","2006-Q2",190600,-0.112801678908709,"2005-07"
2016-04-30,91224,"76066","TX","Dallas-Fort Worth","Parker","Millsap",11226,168100,-0.000594530321046373,-0.0232423009877978,0.0639240506329114,0.0402500022579244,0.0363728785847874,"2015-12","2015-Q4",173200,-0.029445727482679,"2015-09"
2016-04-30,70939,"30171","GA","Calhoun","Gordon","Fairmount",11227,137500,-0.00217706821480406,0.00291757840991977,0.0750586395621579,0.0492896784125405,0.0121981541388254,"2016-03","2016-Q1",137800,-0.00217706821480406,"2016-02"
2016-04-30,82054,"55032","MN","Minneapolis-St Paul","Chisago","Harris",11228,191100,-0.00364963503649635,-0.0164693772516727,0.0296336206896552,0.0496243218463277,-0.0217904622008633,"2005-10","2005-Q4",246000,-0.223170731707317,"2003-02"
2016-04-30,74443,"37724","TN",,"Claiborne","Cumberland Gap",11229,106900,0.000936329588014981,0.0219885277246654,0.0885947046843177,0.0260534153645162,0.0250124087528338,"2016-04","2016-Q2",106900,0,"2016-04"
2016-04-30,78536,"47334","IN","Muncie","Delaware","Daleville",11230,101800,0.000983284169124877,0.0210631895687061,0.0231155778894472,0.00970663182676512,-0.013312832935835,"2005-06","2005-Q2",120400,-0.154485049833887,"2001-03"
2016-04-30,77181,"44445","OH","Salem, OH","Columbiana","New Waterford",11231,107400,-0.00555555555555556,0.0075046904315197,0.0539744847890088,0.01519387438168,-0.00550903478913845,"2006-06","2006-Q2",114900,-0.0652741514360313,
2016-04-30,62632,"12520","NY","New York","Orange","Cornwall on Hudson",11232,254700,0,0.0019669551534225,-0.0166023166023166,-0.0139256772150511,-0.033363603499907,"2006-06","2006-Q2",360100,-0.292696473201888,"2003-07"
2016-04-30,70229,"28790","NC","Asheville","Henderson","Zirconia",11233,206200,0.000485201358563804,0.0202869866402771,0.0835522858644246,0.0371775321308612,0.0200336649126258,"2016-04","2016-Q2",206200,0,"2016-04"
2016-04-30,62201,"11719","NY","New York","Suffolk","Brookhaven",11234,332200,-0.00359928014397121,-0.0116036893781613,-0.0334594122781495,0.00782645248489544,-0.0209653371952425,"2006-08","2006-Q3",416600,-0.202592414786366,"2004-04"
2016-04-30,85512,"62467","IL","Effingham","Effingham","Teutopolis",11235,151700,-0.00654878847413229,-0.0206584893479664,0.0222371967654987,0.0108943344025918,0.0296166740254418,"2016-01","2016-Q1",154900,-0.0206584893479664,"2015-10"
2016-04-30,85383,"62264","IL","St. Louis","Saint Clair","New Athens",11236,103400,0.00485908649173955,0.0068159688412853,0.0298804780876494,-0.0142624604812656,-0.00786894182145437,"2008-10","2008-Q4",120300,-0.1404821280133,"2005-10"
2016-04-30,60872,"07931","NJ","New York","Somerset","Far Hills",11237,983900,-0.00121815044157953,-0.00131952902963865,-0.0292057227429699,0,-0.0232539820108201,"2006-06","2006-Q2",1249600,-0.212628040973111,"2003-11"
2016-04-30,67076,"21849","MD","Salisbury","Wicomico","Parsonsburg",11238,136000,0.00740740740740741,0.0248681235870384,0.0734017363851618,0.0041692929447954,-0.0183672869268505,"2007-04","2007-Q2",171300,-0.206071220081728,"2005-02"
2016-04-30,78105,"46349","IN","Chicago","Newton","Lake Village",11239,138500,0.0153958944281525,0.0397897897897898,-0.0191218130311615,-0.00706784637075453,0.00204446294889071,"2015-01","2015-Q1",152000,-0.0888157894736842,"2014-03"
2016-04-30,79299,"48637","MI","Saginaw","Saginaw","Merrill",11240,91800,0.00657894736842105,0.00547645125958379,-0.0129032258064516,0.00826189557056001,-0.0186356166584625,"2005-11","2005-Q4",113300,-0.189761694616064,"2001-02"
2016-04-30,81254,"53156","WI","Watertown","Jefferson","Palmyra",11241,200300,0.0025025025025025,0.0162354134956875,-0.00743310208126858,0.0312931445733791,0.00304591803903431,"2007-05","2007-Q2",208500,-0.0393285371702638,"2006-06"
2016-04-30,73312,"35083","AL","Cullman","Cullman","Holly Pond",11242,105700,-0.00657894736842105,-0.00188857412653447,0.0730964467005076,0.010140503016381,,"2012-10","2012-Q4",153500,-0.311400651465798,"2011-09"
2016-04-30,74250,"37219","TN","Nashville","Davidson","Nashville",11243,293200,0.0113832355984822,0.0434163701067616,0.162108600871978,0.134799935727892,0.0661628563297707,"2016-04","2016-Q2",293200,0,"2016-04"
2016-04-30,99081,"97111","OR","Portland","Yamhill","Carlton",11244,232800,0.0121739130434783,0.0319148936170213,0.132846715328467,0.0550275761448338,0.0217125754604217,"2016-04","2016-Q2",232800,0,"2016-04"
2016-04-30,63146,"13480","NY","Utica","Oneida","Sangerfield",11245,107700,0.000929368029739777,-0.00919963201471941,-0.0226860254083485,0.0331393944067364,0.028140707040198,"2015-03","2015-Q1",110700,-0.02710027100271,"2015-01"
2016-04-30,69274,"27283","NC","Greensboro","Guilford","Julian",11246,127900,-0.00544323483670296,-0.00311769290724864,0.0640599001663893,0.027824901799905,0.0114827718195123,"2016-02","2016-Q1",128900,-0.00775795190069822,"2016-01"
2016-04-30,62379,"12074","NY","Albany","Saratoga","Town of Galway",11247,183800,0.0126721763085399,0.0262423227247348,0.0805408583186361,0.00882522633495508,-0.00325961666637731,"2009-12","2009-Q4",192400,-0.0446985446985447,"2007-04"
2016-04-30,77355,"44846","OH","Sandusky","Erie","Milan",11248,145100,-0.00480109739368999,0.020393811533052,0.0598977355734112,0.0399330812771646,-0.00020651919290271,"2005-03","2005-Q1",156000,-0.0698717948717949,"2004-06"
2016-04-30,77945,"46065","IN","Frankfort","Clinton","Rossville",11249,134300,0.000745156482861401,0.000745156482861401,0.0830645161290323,0.0244854864074942,0.0101496846443156,"2016-04","2016-Q2",134300,0,"2016-04"
2016-04-30,90885,"75414","TX","Sherman","Grayson","Bells",11250,141200,0.00355366027007818,0.0336749633967789,0.183570829840738,0.0790994636391862,0.0459501597076788,"2016-04","2016-Q2",141200,0,"2016-04"
2016-04-30,67077,"21850","MD","Salisbury","Wicomico","Pittsville",11251,132500,0.0161042944785276,0.0549363057324841,0.151172893136403,0.0236238934296011,-0.0119988079833839,"2007-04","2007-Q2",158200,-0.162452591656131,"2005-08"
2016-04-30,70472,"29432","SC","Orangeburg","Orangeburg","Branchville",11252,70100,0.00863309352517986,0.0278592375366569,0.0751533742331288,0.0393409430532208,0.0104157191521421,"2009-07","2009-Q3",73800,-0.0501355013550136,"2009-06"
2016-04-30,75916,"41092","KY","Cincinnati","Boone","Verona",11253,165900,0.00606428138265616,0.019041769041769,0.0272445820433437,0.0369123788146963,0.0237437304549297,"2016-04","2016-Q2",165900,0,"2016-04"
2016-04-30,79586,"49101","MI","Niles","Berrien","Baroda",11254,136700,0.00293470286133529,0.011094674556213,-0.0221745350500715,0.00235747423547683,-0.00166712773620969,"2014-08","2014-Q3",147200,-0.0713315217391304,"2013-11"
2016-04-30,82179,"55327","MN","Minneapolis-St Paul","Hennepin","Dayton",11255,245900,0.00162932790224033,0.00696150696150696,0.0668112798264642,0.0374581335886346,-0.0147517419132744,"2007-03","2007-Q1",287800,-0.145587213342599,"2003-09"
2016-04-30,73807,"36273","AL",,"Cleburne","Ranburne",11256,125500,-0.00790513833992095,-0.0225856697819315,0.0903562119895743,0.0689977886431721,0.00168888927981992,"2016-01","2016-Q1",128400,-0.0225856697819315,"2015-10"
2016-04-30,77242,"44626","OH","Canton","Stark","East Sparta",11257,109800,-0.00362976406533575,0,0.0417457305502846,0.0426653163149233,0.00660926302275322,"2016-02","2016-Q1",110500,-0.00633484162895928,"2016-01"
2016-04-30,58417,"01541","MA","Worcester","Worcester","Princeton",11258,320100,-0.00620925178515989,-0.00311429461227032,-0.0484542211652794,0.0140707772968918,-0.0125797542097471,"2006-01","2006-Q1",367200,-0.128267973856209,"2003-12"
2016-04-30,65111,"17563","PA","Lancaster","Lancaster","Fulton",11259,189400,-0.00158144438587243,-0.00420609884332282,-0.01712506486767,-0.00560666574480273,-0.00387594953088555,"2009-06","2009-Q2",219000,-0.135159817351598,"2005-12"
2016-04-30,81663,"54414","WI","Shawano, WI","Shawano","Birnamwood",11260,93200,-0.0199789695057834,-0.0585858585858586,-0.141013824884793,-0.011602146550203,-0.00621960693002843,"2015-04","2015-Q2",108500,-0.141013824884793,"2014-05"
2016-04-30,74191,"37134","TN",,"Humphreys","New Johnsonville",11261,91900,0.00767543859649123,0.0233853006681514,0.0786384976525822,0.0322856489739496,0.00926950034812113,"2016-04","2016-Q2",91900,0,"2016-04"
2016-04-30,65451,"18372","PA","East Stroudsburg","Monroe","Pocono Township",11262,146100,0.00205761316872428,0.00205761316872428,-0.0500650195058518,-0.0322261808320522,-0.0450680630667063,"2007-02","2007-Q1",242400,-0.397277227722772,"2002-09"
2016-04-30,63930,"15148","PA","Pittsburgh","Allegheny","Wilmerding",11263,50200,0,0.00601202404809619,0.093681917211329,0.0180713274449749,-0.00138383130707775,"2008-11","2008-Q4",52300,-0.0401529636711281,"2008-07"
2016-04-30,78190,"46573","IN","Elkhart","Elkhart","Wakarusa",11264,142100,0,0,0.0913978494623656,0.0241788385875377,0.00192019489526007,"2008-01","2008-Q1",144400,-0.0159279778393352,"2007-09"
2016-04-30,79664,"49283","MI","Jackson","Jackson","Spring Arbor",11265,140700,0.005,0.0180897250361794,-0.000710227272727273,0.0321675897120666,-0.0105861724422206,"2006-07","2006-Q3",156800,-0.102678571428571,"2002-04"
2016-04-30,69054,"26541","WV","Morgantown","Monongalia","Maidsville",11266,129000,0.0205696202531646,0.0287081339712919,0.0336538461538462,-0.00367995265464571,,"2009-08","2009-Q3",180800,-0.286504424778761,
2016-04-30,78690,"47598","IN","Jasper","Pike","Winslow",11267,70500,-0.00141643059490085,-0.00564174894217207,-0.0153631284916201,0.0303863225432506,0.000998368042908204,"2005-02","2005-Q1",82500,-0.145454545454545,
2016-04-30,59171,"03608","NH","Keene","Cheshire","Walpole",11268,215000,0.000931098696461825,-0.0114942528735632,-0.0133088572739789,-0.0249085869636523,-0.00998693069637835,"2010-09","2010-Q3",257200,-0.164074650077761,"2004-09"
2016-04-30,81135,"53004","WI","Milwaukee","Ozaukee","Town of Belgium",11269,195100,-0.00357507660878447,0.00154004106776181,0.0410885805763074,0.0101425637464267,0.00382074860664638,"2007-11","2007-Q4",199500,-0.0220551378446115,"2007-08"
2016-04-30,67514,"23069","VA","Richmond","Hanover","Hanover",11270,228400,-0.000874890638670166,-0.0142425550280535,0.0405466970387244,0.0319134123323161,0.00592408574203351,"2016-01","2016-Q1",231700,-0.0142425550280535,"2015-11"
2016-04-30,77576,"45314","OH","Dayton","Greene","Cedarville",11271,148400,-0.00536193029490617,-0.00402684563758389,-0.0204620462046205,0.0117219514927542,0.00350322157700567,"2015-05","2015-Q2",151800,-0.0223978919631094,"2015-02"
2016-04-30,60126,"06069","CT","Torrington","Litchfield","Sharon",11272,375400,-0.00345102203344837,0.00186816119562316,0.0453912559175717,-0.013647751275186,-0.0215761298535544,"2006-09","2006-Q3",480600,-0.218893050353724,"2004-08"
2016-04-30,60573,"07064","NJ","New York","Middlesex","Port Reading",11273,256700,-0.00773096250483185,-0.015343306482547,-0.0172281776416539,0.00394178562890879,-0.0263871862126209,"2006-05","2006-Q2",335700,-0.235329162943104,"2004-02"
2016-04-30,82404,"55723","MN","Duluth","Saint Louis","Cook",11274,117200,0.0147186147186147,0.0147186147186147,0.0587172538392051,0.00119883886092498,0.00463835018038239,"2009-05","2009-Q2",120100,-0.0241465445462115,"2008-08"
2016-04-30,98633,"96114","CA","Susanville","Lassen","Janesville",11275,199900,0.0005005005005005,-0.00398604882909816,0.0846446011937059,0.0592591697074543,-0.0200585273759989,"2007-08","2007-Q3",252100,-0.207060690202301,"2004-11"
2016-04-30,70487,"29450","SC","Charleston","Berkeley","Huger",11276,173600,-0.00515759312320917,-0.0225225225225225,0.054678007290401,0.0220031200642159,0.00215669969316146,"2007-10","2007-Q4",187300,-0.0731446876668446,"2007-06"
2016-04-30,70988,"30259","GA","Atlanta","Coweta","Moreland",11277,154300,0.00586701434159061,0.0091563113145847,0.0355704697986577,0.0350262276682298,0.00784604362859276,"2016-04","2016-Q2",154300,0,"2016-04"
2016-04-30,81515,"53956","WI","Beaver Dam","Dodge","Randolph",11278,112100,-0.00971731448763251,-0.0132042253521127,0.0303308823529412,0.00397196114555687,-0.00931689654962342,"2006-11","2006-Q4",126200,-0.111727416798732,"2004-09"
2016-04-30,78462,"47143","IN","Louisville/Jefferson County","Clark","Memphis",11279,139900,-0.0175561797752809,-0.0284722222222222,-0.00568585643212509,0.0222881548554343,,"2015-07","2015-Q3",146500,-0.0450511945392491,"2015-04"
2016-04-30,87223,"66542","KS","Topeka","Shawnee","Tecumseh",11280,152500,0.00131319763624425,-0.00521852576647097,0.0409556313993174,0.00144889965112704,,"2012-04","2012-Q2",161500,-0.0557275541795666,"2011-05"
2016-04-30,80799,"52033","IA","Dubuque","Dubuque","Cascade",11281,149700,-0.00795228628230616,-0.0151315789473684,0.041029207232267,0.0140684625722782,0.0112919930105086,"2016-01","2016-Q1",152000,-0.0151315789473684,"2015-11"
2016-04-30,65350,"18076","PA","Philadelphia","Montgomery","Red Hill",11282,196600,0.00254971953085161,0.0107969151670951,0.00511247443762781,0.000305467931959846,-0.00807318384684652,"2007-12","2007-Q4",231500,-0.150755939524838,"2005-03"
2016-04-30,58296,"01223","MA","Pittsfield","Berkshire","Becket",11283,223700,0.0040394973070018,0.00993227990970655,0.0223948811700183,0.00508331548767149,-0.00141934410600242,"2006-09","2006-Q3",238600,-0.0624476110645432,"2006-03"
2016-04-30,77257,"44643","OH","Canton","Stark","Magnolia",11284,123100,0,-0.0016220600162206,0.064878892733564,0.0383208530673049,0.00940451746595272,"2016-02","2016-Q1",123400,-0.00243111831442464,"2016-01"
2016-04-30,68863,"26038","WV","Wheeling","Marshall","Glen Dale",11285,118500,0.0076530612244898,0.0385626643295355,0.0941828254847645,0.0324746450991036,0.0291570630628415,"2016-04","2016-Q2",118500,0,"2016-04"
2016-04-30,71210,"30567","GA","Jefferson, GA","Jackson","Pendergrass",11286,209200,-0.00190839694656489,-0.000477783086478739,-0.000955109837631328,0.0576110070078966,-0.000381607022181374,"2006-11","2006-Q4",223800,-0.065236818588025,"2006-04"
2016-04-30,77950,"46071","IN","Indianapolis","Boone","Thorntown",11287,135200,-0.00073909830007391,-0.0174418604651163,0.00970873786407767,0.0323559777553486,0.00596003278569635,"2013-04","2013-Q2",149300,-0.0944407233757535,"2013-01"
2016-04-30,79750,"49435","MI","Grand Rapids","Ottawa","Marne",11288,184400,0,0.0148596587782058,0.0597701149425287,0.055285533781519,0.0107502113784268,"2016-04","2016-Q2",184400,0,"2016-04"
2016-04-30,95794,"89085","NV","Las Vegas","Clark","North Las Vegas",11289,271300,0.000368731563421829,-0.00183958793230316,0.0222305953278071,0.082049721670935,-0.0451668418192756,"2006-03","2006-Q1",432500,-0.37271676300578,"2003-12"
2016-04-30,77167,"44428","OH","Youngstown","Trumbull","Kinsman",11290,94900,-0.00835945663531871,-0.0186142709410548,0.0304017372421281,0.0232439131237607,-0.00968478208816648,"2006-04","2006-Q2",104600,-0.0927342256214149,"2003-11"
2016-04-30,86317,"64070","MO","Kansas City","Jackson","Lone Jack",11291,210400,0.00477554918815664,0.0033381020505484,0.136682874122096,0.0642621559130976,,"2016-04","2016-Q2",210400,0,"2016-04"
2016-04-30,81862,"54738","WI","Eau Claire","Eau Claire","Eleva",11292,198100,-0.00100857286938981,0.00711743772241993,0.0679245283018868,0.0481381859505636,0.0144641851110625,"2016-03","2016-Q1",198300,-0.00100857286938981,"2016-03"
2016-04-30,64429,"16051","PA","Pittsburgh","Butler","Muddy Creek",11293,180400,0.0044543429844098,0.0332187857961054,0.00166574125485841,0.0297547785704131,0.0230055185729019,"2016-04","2016-Q2",180400,0,"2016-04"
2016-04-30,79630,"49246","MI","Jackson","Jackson","Horton",11294,147400,-0.00338066260987153,-0.0027063599458728,-0.002031144211239,0.0377011044506352,-0.00723416787939735,"2006-02","2006-Q1",160100,-0.0793254216114928,"2004-12"
2016-04-30,64367,"15926","PA","Somerset","Somerset","Central City",11295,70200,-0.00284090909090909,-0.0056657223796034,-0.0564516129032258,-0.0218528139281919,0.0151495287502079,"2013-12","2013-Q4",80500,-0.127950310559006,"2013-01"
2016-04-30,99729,"98340","WA","Bremerton","Kitsap","Hansville",11296,384800,0.0075936108929039,0.0209604669673654,0.0316353887399464,0.0373746353615201,-0.0112514561139976,"2006-06","2006-Q2",434600,-0.114588127013346,"2005-09"
2016-04-30,60243,"06280","CT","Worcester","Windham","Windham",11297,170900,-0.0029171528588098,-0.00754936120789779,-0.0441834451901566,-0.0227087960011655,-0.0270409196213743,"2007-02","2007-Q1",230500,-0.258568329718004,"2003-07"
2016-04-30,69964,"28454","NC","Jacksonville","Onslow","Maple Hill",11298,115800,-0.00429922613929493,-0.00940975192472198,-0.0721153846153846,-0.0307897933282815,-0.00438296469729293,"2010-02","2010-Q1",146700,-0.210633946830266,"2006-01"
2016-04-30,92906,"79329","TX","Lubbock","Lubbock","Idalou",11299,120900,-0.00738916256157635,-0.0106382978723404,0.0522193211488251,0.0239633296722994,0.0261431313295415,"2016-02","2016-Q1",122600,-0.0138662316476346,"2015-09"
2016-04-30,95072,"85736","AZ","Tucson","Pima","Three Points",11300,137900,0,0.00510204081632653,0.0689922480620155,0.0188609688842609,-0.0386846796027713,"2007-05","2007-Q2",207400,-0.335101253616201,"2004-09"
2016-04-30,74292,"37317","TN","Cleveland","Polk","Copperhill",11301,86700,-0.0114025085518814,-0.0565832426550598,-0.0959332638164755,0.0109628296783053,-0.00216544940665997,"2008-02","2008-Q1",105300,-0.176638176638177,"2006-01"
2016-04-30,82437,"55768","MN","Duluth","Saint Louis","Mountain Iron",11302,97700,0.0103412616339193,0.029504741833509,0.121699196326062,0.0101265122333236,0.00937014643478307,"2016-04","2016-Q2",97700,0,"2016-04"
2016-04-30,82045,"55020","MN","Minneapolis-St Paul","Scott","Elko New Market",11303,293900,0.00409976084728391,0.0148480662983425,0.0496428571428571,0.0542257148674172,-0.0153303624075372,"2005-12","2005-Q4",347100,-0.15326995102276,"2003-04"
2016-04-30,84872,"61273","IL","Davenport","Henry","Orion",11304,136500,-0.000732064421669107,-0.00510204081632653,-0.013728323699422,0.0140534560853462,0.0190732945681797,"2014-07","2014-Q3",140500,-0.0284697508896797,"2014-05"
2016-04-30,78493,"47229","IN","Seymour","Jackson","Crothersville",11305,87100,0,0.0187134502923977,0.115236875800256,0.0225772806702096,0.00410975836668626,"2005-03","2005-Q1",99500,-0.124623115577889,"2004-09"
2016-04-30,72842,"33827","FL","Lakeland","Polk","Babson Park",11306,135600,-0.000736919675755343,-0.00147275405007364,0.0172543135783946,0.0167379191590942,-0.0260718940591629,"2006-07","2006-Q3",181800,-0.254125412541254,"2005-04"
2016-04-30,78667,"47558","IN","Washington","Daviess","Montgomery",11307,167300,-0.00357355568790947,-0.00947306098283008,-0.0323886639676113,0.0510991137684289,0.0304868721189278,"2015-06","2015-Q2",192400,-0.13045738045738,"2015-04"
2016-04-30,64876,"17045","PA","Harrisburg","Perry","Liverpool Township",11308,146100,0.00137080191912269,0.00550584996558844,0.0238262088297127,0.00472046531310566,0.0191974494448282,"2009-08","2009-Q3",152100,-0.0394477317554241,"2009-02"
2016-04-30,59097,"03278","NH","Concord","Merrimack","Warner",11309,217700,0.00230202578268877,0.0144454799627213,0.0298013245033113,0.0314208790443067,-0.0098695961249522,"2006-04","2006-Q2",240400,-0.0944259567387687,"2004-12"
2016-04-30,85037,"61536","IL","Peoria","Peoria","Hanna City",11310,129500,0,0.00232198142414861,0.0277777777777778,0.0130017983159607,0.00823769986082601,"2015-12","2015-Q4",129800,-0.00231124807395994,"2015-12"
2016-04-30,61029,"08247","NJ","Ocean City","Cape May","Stone Harbor",11311,1226900,0.00236928104575163,0.0185969281859693,0.0863290242606694,0.0192930667173921,-0.0183346663471474,"2006-03","2006-Q1",1486300,-0.174527349794792,"2005-04"
2016-04-30,65224,"17859","PA","Bloomsburg","Columbia","Orange Township",11312,129900,-0.0129179331306991,-0.0083969465648855,-0.0114155251141552,-0.0038052854469306,0.0125222448243683,"2010-02","2010-Q1",140700,-0.0767590618336887,"2009-08"
2016-04-30,72065,"32564","FL","Crestview-Fort Walton Beach-Destin, FL","Okaloosa","Holt",11313,117400,-0.00424088210347752,-0.0134453781512605,-0.0770440251572327,-0.00798239796590072,-0.030363104977415,"2005-11","2005-Q4",168700,-0.304090100770599,"2004-10"
2016-04-30,59297,"04008","ME","Portland","Sagadahoc","Bowdoinham",11314,189300,-0.00890052356020942,-0.0166233766233766,0.114840989399293,0.0490419829108482,0.0131601465762294,"2016-01","2016-Q1",192500,-0.0166233766233766,"2015-10"
2016-04-30,78031,"46216","IN","Indianapolis","Marion","Lawrence",11315,142300,-0.00140350877192982,0.00352609308885755,-0.0443250503693754,-0.00333943734264375,-0.013247044445079,"2007-08","2007-Q3",169200,-0.158983451536643,
2016-04-30,77147,"44402","OH","Youngstown","Trumbull","Bristolville",11316,112700,-0.00441696113074205,-0.00879507475813544,0.0415896487985213,0.0302460004875291,-0.00633935178701739,"2006-03","2006-Q1",120200,-0.062396006655574,"2004-10"
2016-04-30,58772,"02464","MA","Boston","Middlesex","Newton",11317,584300,0.00326236263736264,0.00810904071773637,0.0792390099741411,0.0749995820873093,0.022968572229517,"2016-04","2016-Q2",584300,0,"2016-04"
2016-04-30,71647,"31744","GA","Moultrie","Colquitt","Doerun",11318,102800,0.026973026973027,0.0708333333333333,-0.00963391136801541,0.043969274191151,0.0283884955131048,"2014-11","2014-Q4",106700,-0.0365510777881912,"2014-09"
